"ID","ResponseId","DurationSec","AGE1","AGE2_18_29","AGE2_30_44","AGE2_45_59","AGE2_60_UP","GEND_Male","GEND_Female","RACE_White","RACE_Other","EDUC_L_HS","EDUC_Bach","EDUC_Mast","HHADULTS","HHKIDS","HHWORKERS","HHINC_000_050","HHINC_050_100","HHINC_100__UP","PLACETYPE_Urban","PLACETYPE_Sub_Urban","PLACETYPE_Suburban","PLACETYPE_Rural_all","WDAYS","CDAYS","COMMUTE_YesCurrently","COMMUTE_NoUsedTo","MODE_AutoD","MODE_AutoP","MODE_Transit","MODE_Walk","MODE_Bike","PARKCOST_Yes","PARKCOST_No","TOLLCOST_Yes","TOLLCOST_No","TIMEDEP_Morning","TIMEDEP_AfterEveNight","FLEXWORK_Yes","FLEXWORK_No","FLEXINC_Yes","FLEXINC_No","PRIMWORK_Yes","PRIMWORK_No","IMP_TT","IMP_TC","IMP_WT","IMP_IN","SAT_WORK","SAT_COMM","ENJOYWC_Work","ENJOYWC_Comm","IDEALTT_00___","IDEALTT_01_05","IDEALTT_06_15","IDEALTT_15_UP","TTPD","TCPD","WTPD","INPD","name","value","choice","TT_C","TC_C","WT_C","IN_C","TT_A","TC_A","WT_A","IN_A","TT_B","TC_B","WT_B","IN_B"
574,"R_dndg5gU5zVGLKqB",1486,35,0,1,0,0,1,0,1,0,0,0,1,1,2,1,0,0,1,1,0,0,0,4,2,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,NA,2,2,2,2,0,1,0,0,1,0,57,0,360,281.25,"M4Q8","A",2,57,0,360,281.25,72,0,380,289.06,47,0,360,265.62
574,"R_dndg5gU5zVGLKqB",1486,35,0,1,0,0,1,0,1,0,0,0,1,1,2,1,0,0,1,1,0,0,0,4,2,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,NA,2,2,2,2,0,1,0,0,1,0,57,0,360,281.25,"M4Q9","A",2,57,0,360,281.25,57,0,340,265.62,72,0,360,289.06
574,"R_dndg5gU5zVGLKqB",1486,35,0,1,0,0,1,0,1,0,0,0,1,1,2,1,0,0,1,1,0,0,0,4,2,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,NA,2,2,2,2,0,1,0,0,1,0,57,0,360,281.25,"M4Q10","A",2,57,0,360,281.25,67,0,380,296.88,72,0,370,296.88
575,"R_3kblE3HMw8g65cR",804,41,0,1,0,0,1,0,1,0,0,0,1,1,2,3,0,0,1,1,0,0,0,6,6,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,2,2,2,2,2,2,1,0,0,0,0,1,60,7,420,500,"M3Q1","C",1,60,7,420,500,70,9.5,440,523.81,70,8.5,400,500
575,"R_3kblE3HMw8g65cR",804,41,0,1,0,0,1,0,1,0,0,0,1,1,2,3,0,0,1,1,0,0,0,6,6,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,2,2,2,2,2,2,1,0,0,0,0,1,60,7,420,500,"M3Q2","A",2,60,7,420,500,60,7,410,476.19,75,8.5,440,523.81
575,"R_3kblE3HMw8g65cR",804,41,0,1,0,0,1,0,1,0,0,0,1,1,2,3,0,0,1,1,0,0,0,6,6,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,2,2,2,2,2,2,1,0,0,0,0,1,60,7,420,500,"M3Q3","C",1,60,7,420,500,45,7,410,476.19,75,9.5,430,523.81
575,"R_3kblE3HMw8g65cR",804,41,0,1,0,0,1,0,1,0,0,0,1,1,2,3,0,0,1,1,0,0,0,6,6,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,2,2,2,2,2,2,1,0,0,0,0,1,60,7,420,500,"M3Q4","A",2,60,7,420,500,70,4.5,410,488.1,45,7,410,476.19
575,"R_3kblE3HMw8g65cR",804,41,0,1,0,0,1,0,1,0,0,0,1,1,2,3,0,0,1,1,0,0,0,6,6,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,2,2,2,2,2,2,1,0,0,0,0,1,60,7,420,500,"M3Q5","B",3,60,7,420,500,75,8.5,430,511.9,45,7,420,476.19
575,"R_3kblE3HMw8g65cR",804,41,0,1,0,0,1,0,1,0,0,0,1,1,2,3,0,0,1,1,0,0,0,6,6,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,2,2,2,2,2,2,1,0,0,0,0,1,60,7,420,500,"M3Q6","C",1,60,7,420,500,50,9.5,430,511.9,70,4.5,430,511.9
575,"R_3kblE3HMw8g65cR",804,41,0,1,0,0,1,0,1,0,0,0,1,1,2,3,0,0,1,1,0,0,0,6,6,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,2,2,2,2,2,2,1,0,0,0,0,1,60,7,420,500,"M3Q7","A",2,60,7,420,500,45,5.5,440,488.1,60,5.5,400,488.1
575,"R_3kblE3HMw8g65cR",804,41,0,1,0,0,1,0,1,0,0,0,1,1,2,3,0,0,1,1,0,0,0,6,6,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,2,2,2,2,2,2,1,0,0,0,0,1,60,7,420,500,"M3Q8","C",1,60,7,420,500,75,5.5,420,523.81,50,9.5,430,523.81
575,"R_3kblE3HMw8g65cR",804,41,0,1,0,0,1,0,1,0,0,0,1,1,2,3,0,0,1,1,0,0,0,6,6,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,2,2,2,2,2,2,1,0,0,0,0,1,60,7,420,500,"M3Q9","A",2,60,7,420,500,50,9.5,420,511.9,60,4.5,440,511.9
575,"R_3kblE3HMw8g65cR",804,41,0,1,0,0,1,0,1,0,0,0,1,1,2,3,0,0,1,1,0,0,0,6,6,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,2,2,2,2,2,2,1,0,0,0,0,1,60,7,420,500,"M3Q10","A",2,60,7,420,500,60,8.5,400,500,50,4.5,410,488.1
576,"R_12ncuGunpGybglW",790,48,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,6,6,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,-1,1,-1,2,2,-1,1,0,1,0,0,0,40,1.67,540,45.83,"M1Q1","C",1,40,1.67,540,45.83,52,2,556,46.51,40,1.67,524,44.47
576,"R_12ncuGunpGybglW",790,48,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,6,6,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,-1,1,-1,2,2,-1,1,0,1,0,0,0,40,1.67,540,45.83,"M1Q2","A",2,40,1.67,540,45.83,48,1,556,47.19,48,2,524,46.51
576,"R_12ncuGunpGybglW",790,48,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,6,6,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,-1,1,-1,2,2,-1,1,0,1,0,0,0,40,1.67,540,45.83,"M1Q3","C",1,40,1.67,540,45.83,32,1.34,524,44.47,32,2,556,45.83
576,"R_12ncuGunpGybglW",790,48,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,6,6,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,-1,1,-1,2,2,-1,1,0,1,0,0,0,40,1.67,540,45.83,"M1Q4","C",1,40,1.67,540,45.83,28,2,548,45.15,48,1.34,524,45.15
576,"R_12ncuGunpGybglW",790,48,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,6,6,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,-1,1,-1,2,2,-1,1,0,1,0,0,0,40,1.67,540,45.83,"M1Q5","B",3,40,1.67,540,45.83,48,2.34,532,45.83,28,1,540,45.15
576,"R_12ncuGunpGybglW",790,48,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,6,6,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,-1,1,-1,2,2,-1,1,0,1,0,0,0,40,1.67,540,45.83,"M1Q6","C",1,40,1.67,540,45.83,32,1.67,540,44.47,52,2,556,46.51
576,"R_12ncuGunpGybglW",790,48,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,6,6,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,-1,1,-1,2,2,-1,1,0,1,0,0,0,40,1.67,540,45.83,"M1Q7","A",2,40,1.67,540,45.83,48,1,540,47.19,28,2.34,548,47.19
576,"R_12ncuGunpGybglW",790,48,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,6,6,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,-1,1,-1,2,2,-1,1,0,1,0,0,0,40,1.67,540,45.83,"M1Q8","B",3,40,1.67,540,45.83,28,1.67,524,45.15,52,1.34,540,46.51
576,"R_12ncuGunpGybglW",790,48,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,6,6,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,-1,1,-1,2,2,-1,1,0,1,0,0,0,40,1.67,540,45.83,"M1Q9","B",3,40,1.67,540,45.83,40,2.34,532,46.51,32,1,548,45.83
576,"R_12ncuGunpGybglW",790,48,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,6,6,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,-1,1,-1,2,2,-1,1,0,1,0,0,0,40,1.67,540,45.83,"M1Q10","A",2,40,1.67,540,45.83,40,1,556,47.19,48,2.34,532,47.19
577,"R_1kS1PdMfApfQPAo",436,30,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,5,2,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,2,1,0,1,0,-1,1,0,0,0,1,0,88,3.13,510,125,"M5Q1","C",1,88,3.13,510,125,98,4.38,530,129.9,98,3.76,490,125
577,"R_1kS1PdMfApfQPAo",436,30,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,5,2,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,2,1,0,1,0,-1,1,0,0,0,1,0,88,3.13,510,125,"M5Q2","C",1,88,3.13,510,125,88,3.13,500,120.1,103,3.76,530,129.9
577,"R_1kS1PdMfApfQPAo",436,30,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,5,2,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,2,1,0,1,0,-1,1,0,0,0,1,0,88,3.13,510,125,"M5Q3","C",1,88,3.13,510,125,73,3.13,500,120.1,103,4.38,520,129.9
577,"R_1kS1PdMfApfQPAo",436,30,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,5,2,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,2,1,0,1,0,-1,1,0,0,0,1,0,88,3.13,510,125,"M5Q4","C",1,88,3.13,510,125,98,1.88,500,122.55,73,3.13,500,120.1
577,"R_1kS1PdMfApfQPAo",436,30,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,5,2,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,2,1,0,1,0,-1,1,0,0,0,1,0,88,3.13,510,125,"M5Q5","C",1,88,3.13,510,125,103,3.76,520,127.45,73,3.13,510,120.1
577,"R_1kS1PdMfApfQPAo",436,30,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,5,2,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,2,1,0,1,0,-1,1,0,0,0,1,0,88,3.13,510,125,"M5Q6","C",1,88,3.13,510,125,78,4.38,520,127.45,98,1.88,520,127.45
577,"R_1kS1PdMfApfQPAo",436,30,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,5,2,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,2,1,0,1,0,-1,1,0,0,0,1,0,88,3.13,510,125,"M5Q7","B",3,88,3.13,510,125,73,2.5,530,122.55,88,2.5,490,122.55
577,"R_1kS1PdMfApfQPAo",436,30,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,5,2,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,2,1,0,1,0,-1,1,0,0,0,1,0,88,3.13,510,125,"M5Q8","C",1,88,3.13,510,125,103,2.5,510,129.9,78,4.38,520,129.9
577,"R_1kS1PdMfApfQPAo",436,30,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,5,2,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,2,1,0,1,0,-1,1,0,0,0,1,0,88,3.13,510,125,"M5Q9","C",1,88,3.13,510,125,78,4.38,510,127.45,88,1.88,530,127.45
577,"R_1kS1PdMfApfQPAo",436,30,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,5,2,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,2,1,0,1,0,-1,1,0,0,0,1,0,88,3.13,510,125,"M5Q10","B",3,88,3.13,510,125,88,3.76,490,125,78,1.88,500,122.55
578,"R_RnvNpitkcBYNxhT",537,30,0,1,0,0,1,0,1,0,0,1,0,1,3,1,0,0,1,1,0,0,0,5,4,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,2,2,2,2,1,0,0,0,0,1,45,15,290,800,"M1Q1","C",1,45,15,290,800,58.5,18,308,824.83,45,15,272,750.34
578,"R_RnvNpitkcBYNxhT",537,30,0,1,0,0,1,0,1,0,0,1,0,1,3,1,0,0,1,1,0,0,0,5,4,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,2,2,2,2,1,0,0,0,0,1,45,15,290,800,"M1Q2","A",2,45,15,290,800,54,9,308,849.66,54,18,272,824.83
578,"R_RnvNpitkcBYNxhT",537,30,0,1,0,0,1,0,1,0,0,1,0,1,3,1,0,0,1,1,0,0,0,5,4,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,2,2,2,2,1,0,0,0,0,1,45,15,290,800,"M1Q3","C",1,45,15,290,800,36,12,272,750.34,36,18,308,800
578,"R_RnvNpitkcBYNxhT",537,30,0,1,0,0,1,0,1,0,0,1,0,1,3,1,0,0,1,1,0,0,0,5,4,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,2,2,2,2,1,0,0,0,0,1,45,15,290,800,"M1Q4","C",1,45,15,290,800,31.5,18,299,775.17,54,12,272,775.17
578,"R_RnvNpitkcBYNxhT",537,30,0,1,0,0,1,0,1,0,0,1,0,1,3,1,0,0,1,1,0,0,0,5,4,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,2,2,2,2,1,0,0,0,0,1,45,15,290,800,"M1Q5","B",3,45,15,290,800,54,21,281,800,31.5,9,290,775.17
578,"R_RnvNpitkcBYNxhT",537,30,0,1,0,0,1,0,1,0,0,1,0,1,3,1,0,0,1,1,0,0,0,5,4,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,2,2,2,2,1,0,0,0,0,1,45,15,290,800,"M1Q6","A",2,45,15,290,800,36,15,290,750.34,58.5,18,308,824.83
578,"R_RnvNpitkcBYNxhT",537,30,0,1,0,0,1,0,1,0,0,1,0,1,3,1,0,0,1,1,0,0,0,5,4,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,2,2,2,2,1,0,0,0,0,1,45,15,290,800,"M1Q7","A",2,45,15,290,800,54,9,290,849.66,31.5,21,299,849.66
578,"R_RnvNpitkcBYNxhT",537,30,0,1,0,0,1,0,1,0,0,1,0,1,3,1,0,0,1,1,0,0,0,5,4,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,2,2,2,2,1,0,0,0,0,1,45,15,290,800,"M1Q8","A",2,45,15,290,800,31.5,15,272,775.17,58.5,12,290,824.83
578,"R_RnvNpitkcBYNxhT",537,30,0,1,0,0,1,0,1,0,0,1,0,1,3,1,0,0,1,1,0,0,0,5,4,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,2,2,2,2,1,0,0,0,0,1,45,15,290,800,"M1Q9","A",2,45,15,290,800,45,21,281,824.83,36,9,299,800
578,"R_RnvNpitkcBYNxhT",537,30,0,1,0,0,1,0,1,0,0,1,0,1,3,1,0,0,1,1,0,0,0,5,4,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,2,2,2,2,1,0,0,0,0,1,45,15,290,800,"M1Q10","A",2,45,15,290,800,45,9,308,849.66,54,21,281,849.66
579,"R_1djjCQb8IcSjulz",464,30,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,2,1,2,2,2,2,0,1,0,0,1,0,90,30,530,500,"M3Q1","B",3,90,30,530,500,100,32.5,550,518.87,100,31.5,510,500
579,"R_1djjCQb8IcSjulz",464,30,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,2,1,2,2,2,2,0,1,0,0,1,0,90,30,530,500,"M3Q2","A",2,90,30,530,500,90,30,520,481.13,105,31.5,550,518.87
579,"R_1djjCQb8IcSjulz",464,30,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,2,1,2,2,2,2,0,1,0,0,1,0,90,30,530,500,"M3Q3","A",2,90,30,530,500,75,30,520,481.13,105,32.5,540,518.87
579,"R_1djjCQb8IcSjulz",464,30,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,2,1,2,2,2,2,0,1,0,0,1,0,90,30,530,500,"M3Q4","A",2,90,30,530,500,100,27.5,520,490.57,75,30,520,481.13
579,"R_1djjCQb8IcSjulz",464,30,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,2,1,2,2,2,2,0,1,0,0,1,0,90,30,530,500,"M3Q5","C",1,90,30,530,500,105,31.5,540,509.43,75,30,530,481.13
579,"R_1djjCQb8IcSjulz",464,30,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,2,1,2,2,2,2,0,1,0,0,1,0,90,30,530,500,"M3Q6","C",1,90,30,530,500,80,32.5,540,509.43,100,27.5,540,509.43
579,"R_1djjCQb8IcSjulz",464,30,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,2,1,2,2,2,2,0,1,0,0,1,0,90,30,530,500,"M3Q7","B",3,90,30,530,500,75,28.5,550,490.57,90,28.5,510,490.57
579,"R_1djjCQb8IcSjulz",464,30,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,2,1,2,2,2,2,0,1,0,0,1,0,90,30,530,500,"M3Q8","A",2,90,30,530,500,105,28.5,530,518.87,80,32.5,540,518.87
579,"R_1djjCQb8IcSjulz",464,30,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,2,1,2,2,2,2,0,1,0,0,1,0,90,30,530,500,"M3Q9","C",1,90,30,530,500,80,32.5,530,509.43,90,27.5,550,509.43
579,"R_1djjCQb8IcSjulz",464,30,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,2,1,2,2,2,2,0,1,0,0,1,0,90,30,530,500,"M3Q10","A",2,90,30,530,500,90,31.5,510,500,80,27.5,520,490.57
581,"R_2arZJu5iN6LTLnZ",510,40,0,1,0,0,1,0,1,0,0,0,1,1,2,0,0,0,1,1,0,0,0,6,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,2,2,2,2,1,0,0,0,0,1,55,21,360,1500,"M3Q1","C",1,55,21,360,1500,65,23.5,380,1583.33,65,22.5,340,1500
581,"R_2arZJu5iN6LTLnZ",510,40,0,1,0,0,1,0,1,0,0,0,1,1,2,0,0,0,1,1,0,0,0,6,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,2,2,2,2,1,0,0,0,0,1,55,21,360,1500,"M3Q2","A",2,55,21,360,1500,55,21,350,1416.67,70,22.5,380,1583.33
581,"R_2arZJu5iN6LTLnZ",510,40,0,1,0,0,1,0,1,0,0,0,1,1,2,0,0,0,1,1,0,0,0,6,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,2,2,2,2,1,0,0,0,0,1,55,21,360,1500,"M3Q3","A",2,55,21,360,1500,40,21,350,1416.67,70,23.5,370,1583.33
581,"R_2arZJu5iN6LTLnZ",510,40,0,1,0,0,1,0,1,0,0,0,1,1,2,0,0,0,1,1,0,0,0,6,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,2,2,2,2,1,0,0,0,0,1,55,21,360,1500,"M3Q4","C",1,55,21,360,1500,65,18.5,350,1458.33,40,21,350,1416.67
581,"R_2arZJu5iN6LTLnZ",510,40,0,1,0,0,1,0,1,0,0,0,1,1,2,0,0,0,1,1,0,0,0,6,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,2,2,2,2,1,0,0,0,0,1,55,21,360,1500,"M3Q5","A",2,55,21,360,1500,70,22.5,370,1541.67,40,21,360,1416.67
581,"R_2arZJu5iN6LTLnZ",510,40,0,1,0,0,1,0,1,0,0,0,1,1,2,0,0,0,1,1,0,0,0,6,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,2,2,2,2,1,0,0,0,0,1,55,21,360,1500,"M3Q6","C",1,55,21,360,1500,45,23.5,370,1541.67,65,18.5,370,1541.67
581,"R_2arZJu5iN6LTLnZ",510,40,0,1,0,0,1,0,1,0,0,0,1,1,2,0,0,0,1,1,0,0,0,6,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,2,2,2,2,1,0,0,0,0,1,55,21,360,1500,"M3Q7","C",1,55,21,360,1500,40,19.5,380,1458.33,55,19.5,340,1458.33
581,"R_2arZJu5iN6LTLnZ",510,40,0,1,0,0,1,0,1,0,0,0,1,1,2,0,0,0,1,1,0,0,0,6,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,2,2,2,2,1,0,0,0,0,1,55,21,360,1500,"M3Q8","C",1,55,21,360,1500,70,19.5,360,1583.33,45,23.5,370,1583.33
581,"R_2arZJu5iN6LTLnZ",510,40,0,1,0,0,1,0,1,0,0,0,1,1,2,0,0,0,1,1,0,0,0,6,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,2,2,2,2,1,0,0,0,0,1,55,21,360,1500,"M3Q9","B",3,55,21,360,1500,45,23.5,360,1541.67,55,18.5,380,1541.67
581,"R_2arZJu5iN6LTLnZ",510,40,0,1,0,0,1,0,1,0,0,0,1,1,2,0,0,0,1,1,0,0,0,6,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,2,2,2,2,1,0,0,0,0,1,55,21,360,1500,"M3Q10","A",2,55,21,360,1500,55,22.5,340,1500,45,18.5,350,1458.33
584,"R_11bzqWBMHOsmQ84",539,48,0,0,1,0,1,0,1,0,1,0,0,2,0,3,0,1,0,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,1,0,0,1,1,1,1,0,0,0,1,0,40,8,480,100,"M1Q1","A",2,40,8,480,100,52,9.6,496,101.67,40,8,464,96.67
584,"R_11bzqWBMHOsmQ84",539,48,0,0,1,0,1,0,1,0,1,0,0,2,0,3,0,1,0,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,1,0,0,1,1,1,1,0,0,0,1,0,40,8,480,100,"M1Q2","C",1,40,8,480,100,48,4.8,496,103.33,48,9.6,464,101.67
584,"R_11bzqWBMHOsmQ84",539,48,0,0,1,0,1,0,1,0,1,0,0,2,0,3,0,1,0,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,1,0,0,1,1,1,1,0,0,0,1,0,40,8,480,100,"M1Q3","B",3,40,8,480,100,32,6.4,464,96.67,32,9.6,496,100
584,"R_11bzqWBMHOsmQ84",539,48,0,0,1,0,1,0,1,0,1,0,0,2,0,3,0,1,0,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,1,0,0,1,1,1,1,0,0,0,1,0,40,8,480,100,"M1Q4","A",2,40,8,480,100,28,9.6,488,98.33,48,6.4,464,98.33
584,"R_11bzqWBMHOsmQ84",539,48,0,0,1,0,1,0,1,0,1,0,0,2,0,3,0,1,0,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,1,0,0,1,1,1,1,0,0,0,1,0,40,8,480,100,"M1Q5","A",2,40,8,480,100,48,11.2,472,100,28,4.8,480,98.33
584,"R_11bzqWBMHOsmQ84",539,48,0,0,1,0,1,0,1,0,1,0,0,2,0,3,0,1,0,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,1,0,0,1,1,1,1,0,0,0,1,0,40,8,480,100,"M1Q6","C",1,40,8,480,100,32,8,480,96.67,52,9.6,496,101.67
584,"R_11bzqWBMHOsmQ84",539,48,0,0,1,0,1,0,1,0,1,0,0,2,0,3,0,1,0,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,1,0,0,1,1,1,1,0,0,0,1,0,40,8,480,100,"M1Q7","A",2,40,8,480,100,48,4.8,480,103.33,28,11.2,488,103.33
584,"R_11bzqWBMHOsmQ84",539,48,0,0,1,0,1,0,1,0,1,0,0,2,0,3,0,1,0,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,1,0,0,1,1,1,1,0,0,0,1,0,40,8,480,100,"M1Q8","A",2,40,8,480,100,28,8,464,98.33,52,6.4,480,101.67
584,"R_11bzqWBMHOsmQ84",539,48,0,0,1,0,1,0,1,0,1,0,0,2,0,3,0,1,0,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,1,0,0,1,1,1,1,0,0,0,1,0,40,8,480,100,"M1Q9","A",2,40,8,480,100,40,11.2,472,101.67,32,4.8,488,100
